date,temperature,precipitation,wind_speed,radiation,next_day_temp,will_rain
2016-08-19,17.2,2.2,21.0,5.06,16.7,1
2016-08-20,16.7,1.4,36.3,14.99,17.4,1
2016-08-21,17.4,3.7,25.5,13.85,19.0,0
2016-08-22,19.0,1.0,23.6,12.37,20.8,0
2016-08-23,20.8,0.0,18.5,21.62,23.7,0
2016-08-24,23.7,0.8,14.0,20.31,23.1,0
2016-08-25,23.1,1.0,17.1,17.55,20.8,0
2016-08-26,20.8,0.3,10.9,21.02,19.1,1
2016-08-27,19.1,8.3,18.4,10.79,18.2,1
2016-08-28,18.2,1.5,20.2,11.6,18.1,0
2016-08-29,18.1,0.4,9.6,13.85,18.6,0
2016-08-30,18.6,0.0,10.9,20.12,17.4,0
2016-08-31,17.4,0.0,17.1,13.59,17.4,0
2016-09-01,17.4,0.0,13.2,16.91,17.1,1
2016-09-02,17.1,1.3,20.3,7.54,16.8,1
2016-09-03,16.8,2.8,29.4,10.61,17.9,0
2016-09-04,17.9,0.6,27.2,9.36,17.8,1
2016-09-05,17.8,2.4,12.8,4.38,20.8,0
2016-09-06,20.8,0.1,10.0,6.31,20.7,0
2016-09-07,20.7,0.0,12.8,9.67,18.6,0
2016-09-08,18.6,0.0,23.6,16.99,18.4,0
2016-09-09,18.4,0.2,28.8,9.37,17.6,1
2016-09-10,17.6,7.5,25.6,1.83,15.7,0
2016-09-11,15.7,0.0,13.0,17.7,18.4,0
2016-09-12,18.4,0.0,21.0,15.09,23.2,0
2016-09-13,23.2,0.0,16.6,16.57,22.1,0
2016-09-14,22.1,0.0,14.6,16.43,20.5,1
2016-09-15,20.5,2.0,14.2,14.67,16.5,1
2016-09-16,16.5,17.7,22.8,3.73,15.1,0
2016-09-17,15.1,0.2,26.8,4.19,16.5,0
2016-09-18,16.5,0.0,12.1,9.17,16.6,1
2016-09-19,16.6,1.6,9.4,6.56,15.9,0
2016-09-20,15.9,0.0,11.1,5.09,16.5,0
2016-09-21,16.5,0.0,14.0,12.92,15.9,0
2016-09-22,15.9,0.4,15.6,9.07,13.2,0
2016-09-23,13.2,0.0,12.8,14.46,17.0,0
2016-09-24,17.0,0.0,24.6,12.57,16.6,0
2016-09-25,16.6,0.0,24.3,11.89,13.4,0
2016-09-26,13.4,0.7,17.9,7.91,15.9,0
2016-09-27,15.9,0.0,24.0,3.74,16.5,0
2016-09-28,16.5,0.0,23.7,11.72,16.7,0
2016-09-29,16.7,0.1,25.8,7.92,13.9,0
2016-09-30,13.9,0.3,19.3,10.68,11.7,1
2016-10-01,11.7,3.2,14.2,7.46,11.5,0
2016-10-02,11.5,0.0,19.2,9.87,11.2,0
2016-10-03,11.2,0.0,9.8,12.24,13.6,0
2016-10-04,13.6,0.0,22.7,10.69,12.9,0
2016-10-05,12.9,0.0,28.0,11.21,11.9,0
2016-10-06,11.9,0.0,22.7,4.85,12.6,0
2016-10-07,12.6,0.1,18.0,5.99,12.0,0
2016-10-08,12.0,0.6,14.2,4.19,10.8,0
2016-10-09,10.8,0.4,17.6,9.6,9.1,0
2016-10-10,9.1,0.0,15.2,9.75,9.7,0
2016-10-11,9.7,0.0,11.9,8.51,10.9,0
2016-10-12,10.9,0.3,19.6,7.43,10.3,0
2016-10-13,10.3,0.5,23.2,7.73,11.3,0
2016-10-14,11.3,0.0,15.5,6.81,12.4,1
2016-10-15,12.4,1.6,16.8,7.32,12.7,1
2016-10-16,12.7,7.5,26.9,5.98,12.7,0
2016-10-17,12.7,0.7,20.4,8.23,10.8,0
2016-10-18,10.8,0.7,23.7,6.85,10.7,0
2016-10-19,10.7,0.0,20.1,7.94,10.7,0
2016-10-20,10.7,0.1,21.3,6.1,9.5,0
2016-10-21,9.5,0.0,18.0,6.09,9.0,0
2016-10-22,9.0,0.0,12.1,7.16,9.4,0
2016-10-23,9.4,0.0,23.9,7.07,10.5,1
2016-10-24,10.5,2.7,16.9,1.74,10.4,0
2016-10-25,10.4,0.1,7.8,5.9,11.0,0
2016-10-26,11.0,0.1,17.4,4.47,10.2,0
2016-10-27,10.2,0.0,18.5,5.05,13.0,0
2016-10-28,13.0,0.0,18.5,4.85,13.7,0
2016-10-29,13.7,0.0,7.2,3.05,12.1,0
2016-10-30,12.1,0.0,11.3,3.8,11.4,0
2016-10-31,11.4,0.0,8.4,7.42,9.8,0
2016-11-01,9.8,0.0,18.0,2.6,6.1,0
2016-11-02,6.1,0.0,12.7,7.55,5.8,0
2016-11-03,5.8,0.0,13.4,6.04,7.5,1
2016-11-04,7.5,5.7,11.5,2.57,4.8,0
2016-11-05,4.8,0.0,24.8,4.5,4.3,0
2016-11-06,4.3,0.6,25.6,5.58,5.8,0
2016-11-07,5.8,0.0,29.3,5.68,2.8,0
2016-11-08,2.8,0.6,12.1,6.02,6.3,1
2016-11-09,6.3,13.1,23.1,2.02,6.8,0
2016-11-10,6.8,0.2,21.1,5.23,5.2,0
2016-11-11,5.2,0.0,18.5,6.43,8.3,1
2016-11-12,8.3,10.1,22.7,0.51,7.0,0
2016-11-13,7.0,0.0,15.8,5.54,8.9,1
2016-11-14,8.9,1.6,19.1,1.96,12.6,0
2016-11-15,12.6,0.2,14.7,1.13,11.7,0
2016-11-16,11.7,0.3,24.9,3.35,8.8,0
2016-11-17,8.8,0.3,33.7,3.71,5.0,0
2016-11-18,5.0,0.0,23.3,4.69,4.1,1
2016-11-19,4.1,1.5,16.3,5.0,6.8,1
2016-11-20,6.8,15.5,31.7,1.27,9.0,1
2016-11-21,9.0,13.6,28.3,1.31,9.3,1
2016-11-22,9.3,1.8,30.0,3.38,7.2,0
2016-11-23,7.2,0.0,23.2,3.07,8.8,0
2016-11-24,8.8,0.0,29.2,3.52,7.1,0
2016-11-25,7.1,0.0,25.1,4.78,5.2,0
2016-11-26,5.2,0.0,14.3,4.19,6.4,0
2016-11-27,6.4,0.0,19.6,2.39,5.3,0
2016-11-28,5.3,0.0,17.7,4.6,0.6,0
2016-11-29,0.6,0.0,10.6,4.67,-0.6,0
2016-11-30,-0.6,0.0,8.7,4.44,1.0,0
2016-12-01,1.0,0.0,10.2,2.64,3.0,0
2016-12-02,3.0,0.0,9.2,2.28,4.4,0
2016-12-03,4.4,0.0,17.2,3.31,2.4,0
2016-12-04,2.4,0.0,18.1,4.35,1.6,0
2016-12-05,1.6,0.0,10.0,3.92,6.1,0
2016-12-06,6.1,0.0,11.8,1.88,10.0,0
2016-12-07,10.0,0.0,20.5,3.29,11.1,0
2016-12-08,11.1,0.4,21.6,0.95,11.4,0
2016-12-09,11.4,0.0,19.2,2.69,11.3,1
2016-12-10,11.3,5.4,26.0,0.57,6.4,0
2016-12-11,6.4,0.0,15.4,3.51,6.5,1
2016-12-12,6.5,1.4,16.4,0.93,10.3,0
2016-12-13,10.3,0.0,17.3,0.68,8.9,0
2016-12-14,8.9,0.0,15.5,3.57,7.1,0
2016-12-15,7.1,0.0,15.5,1.27,8.4,0
2016-12-16,8.4,0.0,11.4,1.53,7.2,0
2016-12-17,7.2,0.0,7.2,1.42,7.0,0
2016-12-18,7.0,0.1,6.1,1.36,5.5,0
2016-12-19,5.5,0.0,10.1,0.36,4.1,0
2016-12-20,4.1,0.0,17.7,2.67,8.6,0
2016-12-21,8.6,0.4,25.1,0.67,5.7,0
2016-12-22,5.7,0.0,15.8,3.74,7.8,0
2016-12-23,7.8,1.0,35.3,1.34,7.3,0
2016-12-24,7.3,0.0,26.3,2.78,10.3,0
2016-12-25,10.3,0.0,28.5,1.08,7.3,0
2016-12-26,7.3,0.2,25.6,3.7,1.7,0
2016-12-27,1.7,0.0,11.9,3.73,1.9,0
2016-12-28,1.9,0.0,11.8,2.61,1.1,0
2016-12-29,1.1,0.0,11.4,3.87,1.9,0
2016-12-30,1.9,0.0,9.7,1.32,6.3,0
2016-12-31,6.3,0.0,14.8,0.72,5.9,1
2017-01-01,5.9,9.6,25.9,0.55,1.6,0
2017-01-02,1.6,0.3,17.2,3.93,0.7,0
2017-01-03,0.7,0.0,18.8,3.62,4.2,0
2017-01-04,4.2,0.0,19.0,1.69,0.2,0
2017-01-05,0.2,0.0,12.2,4.04,1.8,1
2017-01-06,1.8,2.4,16.9,2.1,6.2,1
2017-01-07,6.2,5.4,18.7,1.03,6.7,1
2017-01-08,6.7,1.5,7.4,1.8,7.7,1
2017-01-09,7.7,2.5,26.8,1.35,5.5,0
2017-01-10,5.5,0.2,18.6,3.39,7.5,0
2017-01-11,7.5,0.0,25.4,3.14,4.4,1
2017-01-12,4.4,17.8,34.1,0.95,1.8,1
2017-01-13,1.8,1.1,33.4,2.84,1.5,1
2017-01-14,1.5,2.0,19.5,3.01,4.7,1
2017-01-15,4.7,8.1,19.5,0.4,4.0,1
2017-01-16,4.0,2.4,9.5,0.97,0.8,0
2017-01-17,0.8,0.0,10.3,4.8,-1.3,0
2017-01-18,-1.3,0.0,10.8,4.86,0.2,0
2017-01-19,0.2,0.0,12.2,4.46,0.4,0
2017-01-20,0.4,0.0,16.5,5.16,-1.0,0
2017-01-21,-1.0,0.0,13.4,5.39,-0.5,0
2017-01-22,-0.5,0.0,10.5,5.28,-0.8,0
2017-01-23,-0.8,0.0,9.7,2.98,1.3,0
2017-01-24,1.3,0.0,11.8,4.23,1.0,0
2017-01-25,1.0,0.0,9.8,2.44,-1.1,0
2017-01-26,-1.1,0.0,15.9,4.18,1.5,0
2017-01-27,1.5,0.0,19.5,5.08,5.6,0
2017-01-28,5.6,0.5,23.3,4.58,5.1,1
2017-01-29,5.1,10.0,30.7,2.07,7.2,0
2017-01-30,7.2,0.6,25.8,1.7,6.6,1
2017-01-31,6.6,3.2,17.7,1.2,9.8,1
2017-02-01,9.8,3.7,20.9,1.58,10.0,1
2017-02-02,10.0,1.4,29.5,2.5,8.0,1
2017-02-03,8.0,2.3,32.4,4.74,4.2,1
2017-02-04,4.2,2.9,21.7,4.5,4.3,1
2017-02-05,4.3,3.3,18.9,3.33,3.7,1
2017-02-06,3.7,3.2,17.4,4.95,6.1,1
2017-02-07,6.1,1.3,16.6,5.73,3.2,0
2017-02-08,3.2,0.2,12.9,4.32,1.8,0
2017-02-09,1.8,0.0,18.1,2.46,1.4,0
2017-02-10,1.4,0.3,18.7,2.79,1.5,0
2017-02-11,1.5,1.0,19.9,3.64,3.0,0
2017-02-12,3.0,0.7,23.5,3.7,5.2,0
2017-02-13,5.2,0.0,30.0,8.52,6.3,0
2017-02-14,6.3,0.0,16.8,6.28,8.0,1
2017-02-15,8.0,2.2,21.7,4.01,7.2,0
2017-02-16,7.2,0.5,18.7,7.56,7.5,0
2017-02-17,7.5,0.1,13.9,5.09,6.8,0
2017-02-18,6.8,0.0,16.4,7.07,7.2,0
2017-02-19,7.2,0.0,17.1,3.6,11.6,0
2017-02-20,11.6,0.0,26.8,5.18,11.0,0
2017-02-21,11.0,1.0,27.5,2.21,11.6,0
2017-02-22,11.6,0.5,32.9,2.33,9.3,1
2017-02-23,9.3,1.9,53.4,8.21,5.2,0
2017-02-24,5.2,0.0,22.4,7.11,8.1,1
2017-02-25,8.1,1.8,36.2,2.96,10.3,0
2017-02-26,10.3,0.6,35.0,4.47,7.2,1
2017-02-27,7.2,11.2,29.2,4.66,3.9,1
2017-02-28,3.9,3.7,29.1,8.74,6.1,0
2017-03-01,6.1,0.6,31.7,4.19,6.8,0
2017-03-02,6.8,0.0,41.1,10.32,7.7,1
2017-03-03,7.7,4.4,23.1,3.4,7.9,0
2017-03-04,7.9,1.0,25.3,7.67,6.5,1
2017-03-05,6.5,6.7,34.8,6.28,6.2,0
2017-03-06,6.2,0.6,27.0,9.83,6.2,1
2017-03-07,6.2,1.2,15.3,6.58,10.2,1
2017-03-08,10.2,5.8,25.2,4.71,11.1,0
2017-03-09,11.1,0.0,23.3,10.96,8.6,0
2017-03-10,8.6,0.1,14.8,3.2,11.3,0
2017-03-11,11.3,0.0,13.6,7.78,10.0,1
2017-03-12,10.0,2.0,16.9,6.59,9.9,0
2017-03-13,9.9,0.0,16.7,13.42,10.4,0
2017-03-14,10.4,0.0,18.5,7.36,10.6,0
2017-03-15,10.6,0.0,10.2,13.29,9.2,0
2017-03-16,9.2,0.0,21.9,8.69,7.9,0
2017-03-17,7.9,0.7,33.0,9.39,11.9,0
2017-03-18,11.9,0.8,33.2,5.63,12.3,0
2017-03-19,12.3,0.0,36.1,7.5,10.3,1
2017-03-20,10.3,4.5,35.5,3.23,6.7,0
2017-03-21,6.7,0.5,26.3,15.22,6.3,1
2017-03-22,6.3,3.2,31.1,6.03,7.5,1
2017-03-23,7.5,6.4,33.2,7.6,8.0,0
2017-03-24,8.0,0.0,29.0,7.58,8.2,0
2017-03-25,8.2,0.0,29.8,17.26,8.7,0
2017-03-26,8.7,0.0,25.3,16.11,8.7,0
2017-03-27,8.7,0.0,14.7,17.29,9.8,0
2017-03-28,9.8,0.0,25.4,13.56,12.5,0
2017-03-29,12.5,0.7,27.5,6.27,14.4,1
2017-03-30,14.4,1.7,20.0,15.85,12.7,0
2017-03-31,12.7,0.0,29.8,12.42,10.6,0
2017-04-01,10.6,0.0,24.1,11.72,9.6,0
2017-04-02,9.6,0.1,10.3,13.55,9.7,0
2017-04-03,9.7,0.0,19.6,17.05,10.9,1
2017-04-04,10.9,1.1,20.7,5.51,9.9,0
2017-04-05,9.9,0.0,14.9,16.59,10.5,0
2017-04-06,10.5,0.0,9.8,17.31,10.1,0
2017-04-07,10.1,0.0,10.2,18.85,11.0,0
2017-04-08,11.0,0.0,10.8,20.29,13.4,0
2017-04-09,13.4,0.0,20.8,20.75,10.2,0
2017-04-10,10.2,0.0,20.0,15.66,9.8,0
2017-04-11,9.8,0.0,18.7,18.57,10.3,0
2017-04-12,10.3,0.0,26.2,16.87,9.7,0
2017-04-13,9.7,0.0,14.3,14.04,10.5,0
2017-04-14,10.5,0.0,21.4,11.65,10.2,0
2017-04-15,10.2,0.7,22.7,15.72,9.4,0
2017-04-16,9.4,0.0,22.7,11.01,9.3,0
2017-04-17,9.3,0.0,17.1,9.69,7.4,0
2017-04-18,7.4,0.0,24.5,16.48,6.9,0
2017-04-19,6.9,0.0,11.9,16.43,9.2,0
2017-04-20,9.2,0.0,15.9,9.36,11.4,0
2017-04-21,11.4,0.0,18.5,11.13,10.3,0
2017-04-22,10.3,0.6,12.4,9.7,10.2,0
2017-04-23,10.2,0.6,13.0,11.17,9.4,0
2017-04-24,9.4,0.9,20.4,12.84,5.7,0
2017-04-25,5.7,0.7,20.4,23.19,5.6,1
2017-04-26,5.6,2.3,25.2,18.07,5.9,0
2017-04-27,5.9,1.0,19.9,13.05,9.2,1
2017-04-28,9.2,1.9,12.3,13.58,10.9,0
2017-04-29,10.9,0.1,20.8,14.41,12.4,1
2017-04-30,12.4,1.5,25.3,16.01,10.3,1
2017-05-01,10.3,5.8,22.6,15.34,11.1,1
2017-05-02,11.1,1.2,17.6,17.13,9.0,0
2017-05-03,9.0,0.7,26.2,6.93,10.8,0
2017-05-04,10.8,0.2,24.4,10.34,10.9,0
2017-05-05,10.9,0.0,33.2,18.15,11.7,0
2017-05-06,11.7,0.2,26.0,12.9,11.1,0
2017-05-07,11.1,0.4,18.6,11.69,9.4,0
2017-05-08,9.4,0.0,22.1,9.53,9.2,0
2017-05-09,9.2,0.0,14.4,14.5,10.4,0
2017-05-10,10.4,0.0,18.0,25.59,13.3,0
2017-05-11,13.3,0.2,17.3,20.98,14.2,1
2017-05-12,14.2,5.1,26.0,16.98,13.2,1
2017-05-13,13.2,1.1,25.2,16.82,14.0,1
2017-05-14,14.0,1.1,23.2,20.07,13.7,1
2017-05-15,13.7,1.1,27.2,6.4,17.9,1
2017-05-16,17.9,1.7,29.8,18.46,15.5,1
2017-05-17,15.5,26.3,14.8,5.76,12.5,1
2017-05-18,12.5,10.2,10.8,10.81,11.2,1
2017-05-19,11.2,9.7,14.8,13.28,11.5,1
2017-05-20,11.5,1.8,28.5,20.98,13.6,0
2017-05-21,13.6,0.0,16.2,20.58,16.4,0
2017-05-22,16.4,0.0,17.0,23.7,15.8,0
2017-05-23,15.8,0.0,15.1,12.81,18.0,0
2017-05-24,18.0,0.0,10.5,20.0,18.2,0
2017-05-25,18.2,0.0,19.1,26.27,18.8,0
2017-05-26,18.8,0.0,22.4,27.87,18.2,0
2017-05-27,18.2,0.8,29.6,24.38,17.4,0
2017-05-28,17.4,0.3,11.5,22.61,17.3,1
2017-05-29,17.3,5.6,21.1,12.36,16.9,0
2017-05-30,16.9,0.4,23.6,15.43,16.8,0
2017-05-31,16.8,0.9,10.8,17.38,17.0,0
2017-06-01,17.0,0.0,12.1,21.48,17.2,1
2017-06-02,17.2,3.2,10.6,16.8,16.5,0
2017-06-03,16.5,0.3,23.6,24.53,14.1,0
2017-06-04,14.1,0.9,25.3,16.95,14.0,1
2017-06-05,14.0,7.7,35.8,12.37,12.8,1
2017-06-06,12.8,12.4,41.9,13.18,14.2,0
2017-06-07,14.2,0.4,33.7,20.52,15.3,1
2017-06-08,15.3,1.6,36.4,10.8,15.7,0
2017-06-09,15.7,0.7,27.4,20.54,17.3,0
2017-06-10,17.3,0.0,29.4,26.27,17.8,0
2017-06-11,17.8,0.1,31.3,21.12,15.1,0
2017-06-12,15.1,0.9,28.5,13.67,16.1,0
2017-06-13,16.1,0.0,10.1,18.87,18.7,0
2017-06-14,18.7,0.0,14.9,27.62,17.8,0
2017-06-15,17.8,0.0,29.3,24.92,17.1,0
2017-06-16,17.1,0.0,18.6,21.2,20.9,0
2017-06-17,20.9,0.0,14.5,21.88,22.9,0
2017-06-18,22.9,0.0,9.4,22.65,23.3,0
2017-06-19,23.3,0.0,14.7,28.55,22.1,0
2017-06-20,22.1,0.0,19.1,25.81,23.6,0
2017-06-21,23.6,0.0,15.5,26.86,21.2,1
2017-06-22,21.2,1.3,27.6,19.43,18.5,0
2017-06-23,18.5,0.0,28.5,19.17,18.6,1
2017-06-24,18.6,3.1,27.7,9.55,18.2,1
2017-06-25,18.2,1.2,29.4,14.56,17.5,1
2017-06-26,17.5,1.7,15.8,27.71,17.0,1
2017-06-27,17.0,18.7,15.6,10.15,15.1,1
2017-06-28,15.1,8.9,18.1,9.15,14.3,0
2017-06-29,14.3,0.4,16.6,12.26,16.9,0
2017-06-30,16.9,0.3,16.4,18.23,17.4,0
2017-07-01,17.4,0.0,19.0,15.09,17.8,0
2017-07-02,17.8,0.4,18.8,26.23,17.6,0
2017-07-03,17.6,0.2,21.7,14.9,18.2,0
2017-07-04,18.2,0.1,12.9,15.89,19.9,0
2017-07-05,19.9,0.0,15.0,27.65,21.2,1
2017-07-06,21.2,5.0,17.9,21.34,21.7,0
2017-07-07,21.7,0.0,18.8,26.01,20.4,0
2017-07-08,20.4,0.0,13.7,23.93,20.7,0
2017-07-09,20.7,0.1,14.5,17.59,19.4,1
2017-07-10,19.4,1.3,19.5,20.68,16.2,1
2017-07-11,16.2,7.6,22.2,7.95,16.9,1
2017-07-12,16.9,5.4,27.4,21.62,16.4,0
2017-07-13,16.4,0.1,13.1,17.15,16.7,1
2017-07-14,16.7,1.3,20.4,13.54,17.1,1
2017-07-15,17.1,2.4,22.4,8.58,20.3,0
2017-07-16,20.3,0.7,16.9,13.41,19.3,0
2017-07-17,19.3,0.7,15.2,27.15,20.0,0
2017-07-18,20.0,0.5,27.5,25.35,20.1,1
2017-07-19,20.1,3.5,28.3,16.75,17.2,1
2017-07-20,17.2,2.3,25.8,11.66,17.4,1
2017-07-21,17.4,2.8,29.5,17.38,15.1,1
2017-07-22,15.1,13.4,22.7,14.56,15.0,1
2017-07-23,15.0,2.3,20.4,16.84,15.7,1
2017-07-24,15.7,2.8,27.7,6.49,16.8,0
2017-07-25,16.8,0.0,14.5,13.56,17.0,1
2017-07-26,17.0,1.5,25.9,5.12,16.7,1
2017-07-27,16.7,1.3,25.8,16.31,16.7,0
2017-07-28,16.7,0.6,33.1,10.89,17.0,1
2017-07-29,17.0,10.3,30.1,12.89,17.0,1
2017-07-30,17.0,7.2,27.8,18.72,16.6,0
2017-07-31,16.6,0.0,22.4,20.93,16.6,0
2017-08-01,16.6,0.5,23.9,18.89,16.6,1
2017-08-02,16.6,4.5,30.4,3.41,18.1,0
2017-08-03,18.1,0.5,39.8,15.6,17.4,0
2017-08-04,17.4,0.0,26.3,14.82,16.3,0
2017-08-05,16.3,0.5,19.1,19.48,15.5,0
2017-08-06,15.5,0.0,20.3,20.0,16.1,1
2017-08-07,16.1,3.4,17.5,11.87,15.2,1
2017-08-08,15.2,3.0,20.1,13.16,13.6,1
2017-08-09,13.6,14.2,26.3,4.58,14.8,0
2017-08-10,14.8,0.0,23.8,11.84,15.2,0
2017-08-11,15.2,0.0,23.8,20.0,17.7,0
2017-08-12,17.7,0.2,20.9,13.89,15.9,0
2017-08-13,15.9,0.0,11.3,22.24,16.6,0
2017-08-14,16.6,0.0,18.9,18.22,17.3,1
2017-08-15,17.3,2.3,16.2,17.95,15.5,0
2017-08-16,15.5,0.0,19.7,15.47,18.7,1
2017-08-17,18.7,4.5,25.3,14.2,16.2,1
2017-08-18,16.2,3.2,29.3,17.02,15.7,0
2017-08-19,15.7,0.0,27.5,17.66,15.6,1
2017-08-20,15.6,4.8,18.2,15.16,16.5,1
2017-08-21,16.5,4.2,15.5,5.82,18.3,0
2017-08-22,18.3,0.5,16.2,9.57,18.5,0
2017-08-23,18.5,0.2,21.0,11.29,16.6,0
2017-08-24,16.6,0.0,17.4,13.44,16.7,0
2017-08-25,16.7,0.0,13.8,17.94,18.2,0
2017-08-26,18.2,0.0,13.0,17.36,19.0,0
2017-08-27,19.0,0.0,9.1,19.9,19.9,0
2017-08-28,19.9,0.0,11.0,19.84,19.3,1
2017-08-29,19.3,1.3,17.6,14.25,13.9,1
2017-08-30,13.9,8.4,18.4,3.49,13.3,1
2017-08-31,13.3,7.4,22.0,15.42,14.7,0
2017-09-01,14.7,0.1,12.1,16.79,15.1,0
2017-09-02,15.1,0.4,12.3,16.75,14.7,1
2017-09-03,14.7,2.7,20.2,6.75,17.6,1
2017-09-04,17.6,4.7,17.8,7.05,17.5,1
2017-09-05,17.5,1.5,25.3,5.55,14.9,0
2017-09-06,14.9,0.2,21.8,12.38,15.3,0
2017-09-07,15.3,0.1,22.2,10.72,15.4,1
2017-09-08,15.4,5.4,23.1,6.0,13.1,0
2017-09-09,13.1,0.4,22.3,13.77,13.0,1
2017-09-10,13.0,1.6,34.7,7.69,14.0,1
2017-09-11,14.0,4.2,36.9,12.2,13.6,1
2017-09-12,13.6,2.5,38.3,13.31,14.4,1
2017-09-13,14.4,2.1,42.7,12.78,12.0,0
2017-09-14,12.0,0.5,28.5,12.13,11.0,1
2017-09-15,11.0,8.4,14.4,12.36,10.7,1
2017-09-16,10.7,3.6,13.0,10.91,11.2,1
2017-09-17,11.2,1.7,13.1,11.8,12.0,1
2017-09-18,12.0,2.2,17.7,10.3,11.4,1
2017-09-19,11.4,1.5,10.2,9.75,13.6,0
2017-09-20,13.6,0.6,20.1,7.92,14.8,1
2017-09-21,14.8,1.8,28.7,6.07,12.9,0
2017-09-22,12.9,0.6,17.7,13.02,14.6,0
2017-09-23,14.6,0.0,14.8,9.05,15.7,0
2017-09-24,15.7,0.2,17.6,12.92,15.0,1
2017-09-25,15.0,10.1,11.5,1.88,15.6,0
2017-09-26,15.6,0.2,12.3,8.48,15.7,1
2017-09-27,15.7,4.6,17.1,8.6,16.3,1
2017-09-28,16.3,3.8,16.0,10.48,16.4,1
2017-09-29,16.4,1.4,25.2,5.23,13.3,1
2017-09-30,13.3,1.2,19.4,8.66,16.1,1
2017-10-01,16.1,1.1,30.0,3.62,14.6,0
2017-10-02,14.6,0.5,29.2,9.5,12.0,0
2017-10-03,12.0,0.0,20.3,9.72,11.9,0
2017-10-04,11.9,0.0,27.6,6.07,13.8,0
2017-10-05,13.8,0.4,32.8,9.35,11.4,0
2017-10-06,11.4,0.0,18.3,11.03,13.3,0
2017-10-07,13.3,0.7,32.1,2.67,11.9,0
2017-10-08,11.9,0.2,12.2,5.31,13.1,0
2017-10-09,13.1,0.8,15.6,4.55,13.8,0
2017-10-10,13.8,0.1,25.1,5.21,15.2,0
2017-10-11,15.2,0.7,36.2,4.97,12.9,0
2017-10-12,12.9,0.0,20.3,8.67,15.4,0
2017-10-13,15.4,0.0,29.0,4.89,16.2,0
2017-10-14,16.2,0.0,22.6,4.92,15.5,0
2017-10-15,15.5,0.0,24.4,9.01,17.3,0
2017-10-16,17.3,0.0,34.4,9.2,12.6,0
2017-10-17,12.6,0.9,27.2,7.97,13.5,1
2017-10-18,13.5,1.5,15.6,2.11,15.1,1
2017-10-19,15.1,6.9,30.5,4.27,13.2,1
2017-10-20,13.2,3.9,36.4,4.96,13.5,1
2017-10-21,13.5,3.2,42.0,7.73,11.0,0
2017-10-22,11.0,0.0,32.1,6.1,12.9,0
2017-10-23,12.9,0.1,15.5,1.94,16.0,0
2017-10-24,16.0,0.0,29.7,4.26,14.2,0
2017-10-25,14.2,0.0,26.0,7.21,11.3,0
2017-10-26,11.3,0.7,9.0,1.2,10.7,0
2017-10-27,10.7,0.1,12.2,8.61,10.4,0
2017-10-28,10.4,0.0,24.5,5.44,11.8,0
2017-10-29,11.8,0.7,24.1,4.99,6.3,0
2017-10-30,6.3,0.0,11.2,7.24,8.9,1
2017-10-31,8.9,1.4,18.4,5.05,9.8,0
2017-11-01,9.8,0.0,11.6,5.45,8.3,0
2017-11-02,8.3,0.1,9.4,3.48,10.4,0
2017-11-03,10.4,0.0,11.5,5.66,10.9,1
2017-11-04,10.9,6.4,20.2,1.74,6.0,0
2017-11-05,6.0,0.1,22.6,6.31,4.9,0
2017-11-06,4.9,0.0,13.6,6.88,9.5,1
2017-11-07,9.5,2.7,19.3,1.4,6.5,1
2017-11-08,6.5,2.6,19.2,1.11,7.3,0
2017-11-09,7.3,0.3,12.6,2.46,9.2,0
2017-11-10,9.2,0.4,25.3,4.53,7.9,1
2017-11-11,7.9,8.2,13.9,0.88,6.4,1
2017-11-12,6.4,2.4,31.4,5.27,4.0,0
2017-11-13,4.0,0.0,20.8,5.04,8.0,0
2017-11-14,8.0,0.3,16.8,1.43,10.2,0
2017-11-15,10.2,0.0,11.4,2.42,10.2,0
2017-11-16,10.2,0.2,16.5,2.62,3.7,0
2017-11-17,3.7,0.0,10.1,5.82,5.3,1
2017-11-18,5.3,3.1,18.7,0.89,3.8,0
2017-11-19,3.8,0.0,11.3,5.23,9.9,0
2017-11-20,9.9,0.8,24.2,1.77,12.2,1
2017-11-21,12.2,1.9,29.0,2.73,13.7,0
2017-11-22,13.7,0.1,40.4,3.92,10.8,1
2017-11-23,10.8,2.3,44.1,4.96,5.1,0
2017-11-24,5.1,0.9,9.7,4.01,2.1,0
2017-11-25,2.1,0.0,23.3,4.74,3.7,0
2017-11-26,3.7,0.0,21.2,4.62,8.1,1
2017-11-27,8.1,4.1,32.0,2.12,3.9,0
2017-11-28,3.9,0.1,15.9,4.15,3.4,0
2017-11-29,3.4,0.0,23.6,2.37,0.9,0
2017-11-30,0.9,0.0,22.5,4.28,3.1,0
2017-12-01,3.1,0.0,25.6,3.86,3.4,0
2017-12-02,3.4,0.9,13.2,1.84,7.3,0
2017-12-03,7.3,0.6,12.1,1.48,5.9,0
2017-12-04,5.9,0.1,12.4,1.79,6.2,0
2017-12-05,6.2,0.0,14.5,3.38,8.6,0
2017-12-06,8.6,0.0,29.5,2.35,8.8,1
2017-12-07,8.8,5.5,35.9,0.5,2.4,0
2017-12-08,2.4,0.1,28.7,3.41,0.2,0
2017-12-09,0.2,0.0,19.4,3.87,0.9,1
2017-12-10,0.9,22.4,21.4,0.46,1.3,1
2017-12-11,1.3,9.6,32.7,0.85,-1.2,0
2017-12-12,-1.2,0.8,18.6,4.01,6.1,1
